uid,stance,set,distilbert-base-uncased_but,bert-base-uncased_but,bert-large-uncased_but,roberta-base_but,xlm-roberta-base_but,roberta-large_but,xlm-roberta-large_but
5463,0,train,0.0001347611541859,4.352052201284096e-06,5.312023859005421e-06,5.644812972604996e-08,8.528320272205292e-09,8.650636651452714e-09,1.5098028383064843e-09
5464,1,train,0.00429611466825,0.0118240602314472,0.1085443496704101,0.0008108630427159,4.8492431233171374e-05,9.274997137254104e-05,1.769917980709579e-05
5465,0,train,0.0137292761355638,0.0184858068823814,0.0122052310034632,4.689356865128502e-05,1.3215951184974983e-05,6.27158660790883e-05,9.863001650955994e-06
5467,0,train,0.0155691048130393,0.0196049977093935,0.0131850307807326,0.0040899668820202,2.756618960120249e-05,0.0004867812094744,0.0001630656333873
5468,0,train,0.0284202117472887,0.0581781379878521,0.0374552644789218,0.0010392643744125,7.015826122369617e-05,0.0005135932588018,0.000596543890424
5470,0,train,0.0564578548073768,0.0756528228521347,0.1663157194852829,5.326818791218102e-05,4.221693598083221e-05,9.274599142372608e-05,3.156166349072009e-05
5472,1,test,0.0037245966959744,0.0044162115082144,0.0004286644398234,5.876813156646677e-05,6.499233677459415e-06,1.1523852663231082e-05,3.589505649870261e-05
5474,0,train,0.045702077448368,0.0525649525225162,0.0048354170285165,0.0017750188708305,6.834707892267033e-05,0.0013206852599978,0.0001151153337559
5475,0,train,0.022695742547512,0.0021621068008244,0.0014062271220609,0.000244605820626,6.314839265542105e-05,0.0002675851283129,0.0002505898009985
5478,0,test,0.1518485248088836,0.0052951886318624,0.0071438853628933,5.501255509443581e-05,5.260286343400367e-06,0.000231806494412,2.423523255856708e-06
5479,1,train,0.050163697451353,0.0001405268121743,1.0642253982950932e-05,9.081959433387963e-06,5.113882366458711e-07,6.6639727265283e-06,1.0319587318008416e-06
5481,0,train,0.0064458744600415,0.0009685195400379,0.0004606226866599,0.0073783886618912,0.0001257520343642,0.0003926231001969,0.0012099728919565
5486,1,train,0.0325966477394104,0.0025150494184345,0.0030624065548181,9.57507363636978e-05,5.391553258959903e-06,2.086664790112991e-05,1.6080084606073797e-05
5487,0,test,0.1093735694885253,0.1912983357906341,0.0345914252102375,0.0002210730744991,2.602782660687808e-05,0.0005823394749313,4.5234632125357166e-05
5489,0,train,0.017323600128293,0.0615421906113624,0.0381363704800605,9.897420386550948e-05,1.3369428415899163e-05,0.000571166689042,5.4417960200225934e-05
5492,0,train,0.2004212141036987,0.3971447646617889,0.2932458221912384,0.0003039910807274,5.904935733269667e-06,0.0004252142971381,3.155111335217953e-05
5494,1,train,0.0242230538278818,0.0320882350206375,0.0023012608289718,8.929786332600997e-08,2.556777189965942e-06,9.470653026255604e-07,5.472158477459743e-07
5496,0,val,0.0288309454917907,0.0084593892097473,0.1142870187759399,0.0001207156892633,3.9497739635407925e-05,0.0001604302378837,1.9102699297945943e-05
5498,0,train,0.0118149034678936,0.0343276821076869,0.0080894622951745,1.736144258757122e-05,9.976840374292806e-06,0.000135519701871,9.860131285677198e-06
5499,1,test,0.0504787638783454,0.0184360519051551,0.0046518607996404,1.464873093937058e-06,2.7079786377726123e-06,1.8464788809069432e-05,1.963813474503695e-06
5502,0,val,0.1370960474014282,0.0852420404553413,0.1208776086568832,5.633249384118244e-05,7.573843504360411e-06,7.911214925115928e-05,2.138947274943348e-05
5503,0,train,0.0063957059755921,0.0042690839618444,0.001972405007109,1.5463136151083745e-05,1.530145482320222e-06,1.9290546333650127e-05,9.740074347064365e-06
5506,0,train,0.009820838458836,0.0194359216839075,0.0020635435357689,0.0003671163867693,0.0001318962749792,3.590497362893075e-05,2.7343527108314447e-05
5507,0,train,0.0679452642798423,0.0198515430092811,0.0473350435495376,0.0003534011193551,6.773830682504922e-05,0.000208282857784,9.756824510986917e-06
5514,0,train,0.062402244657278,0.0111165242269635,0.0001560172531753,0.0003235513577237,5.349938874132931e-05,0.000320304709021,0.0016052378341555
5515,1,train,0.0075733317062258,0.0074668903835117,0.0023418362252414,5.164513368072221e-07,8.354154488188215e-06,7.3813071139738895e-06,1.6065213230831432e-06
5519,1,val,0.0163446459919214,7.025677768979222e-05,5.569940185523592e-06,1.893622902571224e-05,1.982835300395891e-07,4.486762748001638e-07,1.902251511864961e-07
5526,0,train,0.1341114193201065,0.2248278111219406,0.111111395061016,0.0007360761519521,9.508808579994366e-05,0.0001144670968642,5.410288576968014e-05
5527,1,train,0.0283434614539146,0.011483859270811,0.0002009742020163,4.411647296365118e-06,3.567188286979217e-07,1.0393270713393576e-05,1.0201023314948543e-06
5528,0,train,0.0492023192346096,0.005950020160526,0.0051261214539408,1.1577200893952975e-05,5.150203378434526e-06,3.9159971493063495e-05,4.183601413387805e-05
5530,1,train,0.0534645467996597,0.0076694856397807,0.001054861000739,2.5987435492425e-06,2.235116335214116e-05,1.239655102835968e-05,3.0559006063413108e-06
5532,1,train,0.0271295066922903,6.447831401601434e-05,6.512540494441055e-06,1.0163713568545063e-06,3.150373117932759e-07,2.458693302287429e-07,3.297446369288082e-07
5534,0,train,0.0018709199503064,2.802908238663804e-05,1.562384750286583e-05,5.105392847326584e-05,1.7713149418341343e-06,7.574934716103598e-05,3.0486185096378904e-06
5535,0,train,0.033083077520132,0.2036148905754089,0.0447957664728164,0.0021942346356809,2.821965426846873e-05,0.0003719305095728,0.0001033210719469
5537,0,val,0.0003642179945018,7.608567830175161e-05,0.0003868012572638,4.294397967896657e-06,1.4681918401038274e-06,1.867154679757732e-07,2.07433713512728e-05
5540,1,train,0.0105207068845629,0.0458517186343669,0.0184655897319316,6.90799197400338e-06,1.430064185115043e-05,6.697461685689632e-06,2.261465851916e-06
5542,0,train,0.0256825778633356,0.0342255495488643,0.0503871254622936,4.308549250708893e-05,1.3619294350064592e-06,0.0012350110337138,3.8564390706596896e-05
5543,1,test,0.0511196069419384,0.0052969884127378,0.0011337521718814,0.0077009182423353,9.205092646880075e-05,0.0003082230978179,6.49703579256311e-05
5550,0,test,0.0045406674034893,0.0010035376762971,0.000907534151338,0.0005769756971858,2.1169411411392502e-05,0.0001402642956236,3.62811770173721e-05
5552,1,train,0.0226426869630813,0.0023317993618547,0.0004820998874492,7.848843233659863e-05,2.91646683763247e-05,5.745710950577632e-05,1.1562309737200849e-05
5558,0,train,0.0088626388460397,0.0171324983239173,0.0055822147987782,1.463929720557644e-06,8.794498853603727e-07,1.9433631592846723e-08,7.510397637133792e-08
5559,1,train,0.0053960816003382,0.00072093779454,0.000713093439117,1.0684807421057485e-06,1.411151743013761e-06,5.497805091181363e-07,4.561788955470547e-07
5560,0,train,0.3465873003005981,0.1883714348077774,0.0371286571025848,0.000366403022781,9.3210828708834e-06,0.0005136502441018,4.355223063612357e-05
5561,1,train,0.0451205521821975,0.0389310233294963,0.0105228153988718,0.0001560191158205,3.948748781112954e-05,7.921395990706515e-06,0.0001991377939702
5566,1,train,0.0089116021990776,0.000421279692091,0.0001149722447735,0.0001157664373749,2.9195457500463817e-06,3.5926327655033674e-06,5.825980679219356e-06
5569,0,train,0.0095323892310261,0.1924287378787994,0.012208660133183,0.0019559615757316,0.0001302556920563,0.0010031266137957,9.902604506351054e-05
5572,0,train,0.3139082491397857,0.5572889447212219,0.2964329123497009,7.328702486120164e-05,7.128382276277989e-05,0.0001395808649249,2.207889519922901e-05
5573,1,test,0.0024235385935753,0.0001150969837908,0.0002101824793498,0.0002177501301048,1.6897236491786316e-05,1.8060627553495576e-06,2.992482222907711e-06
5575,0,val,0.1265464872121811,0.0599310882389545,0.0682446137070655,0.0012269631261005,4.112437181902351e-06,0.000153737491928,5.020748722017743e-05
5577,0,test,0.0200297217816114,0.0153463669121265,0.0017766810487955,0.0005296089802868,2.604923565741047e-07,0.0003353630891069,2.188567304983735e-05
5578,1,train,0.0311647728085517,0.0001087927739717,2.609308648970909e-05,4.652144343708642e-05,3.277520136180101e-06,6.812178526161006e-06,5.341038922779262e-05
5580,0,test,0.0009185821400023,0.0041055995970964,0.002584165893495,2.4392427803832103e-05,3.1618401408195496e-06,0.0001050595892593,1.1082190212619024e-05
5582,0,train,0.0124392816796898,0.0286568198353052,0.0024448195472359,1.3978614333609585e-05,2.979157216032036e-06,0.0002613087417557,5.737857918575173e-06
5583,1,train,0.067681960761547,0.0044966796413064,0.0002655578718986,7.34326931706164e-07,2.888074845941446e-07,2.487035430931428e-07,9.835697767357489e-08
5585,0,train,0.1321907639503479,0.0538712330162525,0.0183655451983213,0.0001621727569727,0.0001551349851069,0.0014293302083387,0.0003948407829739
5587,0,test,0.1438463777303695,0.0858134254813194,0.0332204960286617,0.0009266590350307,6.897465937072411e-05,0.0009716509957797,0.0001433571451343
5588,1,train,0.0227243099361658,5.214361226535402e-05,6.478841442003613e-06,3.673146466098842e-06,3.664452606244595e-06,6.839903107902501e-06,1.1452680155343842e-05
5590,1,train,0.0773979052901268,0.059435699135065,0.0097173592075705,0.0001192393829114,3.351305224441603e-07,8.303734648507088e-05,3.214016714991885e-06
5591,1,test,0.2160395383834839,0.0059225317090749,0.0069524869322776,2.4355818823096342e-05,1.710651304165367e-05,1.8031960280495696e-05,9.692049388831949e-06
5593,1,train,0.1368816345930099,0.0311842393130064,1.0200686517691793e-07,9.302681974077132e-06,2.302741449966561e-05,2.385594598308672e-06,1.3040738622294157e-06
5595,1,val,0.165461003780365,0.0130686648190021,0.0005547753535211,0.0001644942094571,8.644489753351081e-06,2.387712129348074e-06,2.3908303319331026e-06
5597,0,train,0.0088607463985681,0.0219858177006244,0.0066663068719208,0.0005349645507521,2.240159847133328e-05,0.0007823603227734,2.8276735974941403e-05
5602,0,train,0.1151470988988876,0.0233345087617635,0.0084197800606489,0.003419138956815,5.36990373802837e-05,0.0024847041349858,7.493244629586115e-05
5603,0,train,0.0040618809871375,0.0084833987057209,0.0035266820341348,0.0001410517434123,9.973095075110903e-06,2.7519385184859857e-05,6.214463792275637e-05
5604,1,train,0.0040784194134175,0.0039997324347496,0.000590503506828,2.087745542667108e-06,1.7410844748155796e-06,2.3534514184575528e-05,2.3033346678857924e-06
5610,0,train,0.1637713462114334,0.1294363141059875,0.0089571978896856,0.0001566609716974,3.503146444927552e-06,1.5839685147511773e-05,2.0736799342557788e-05
5613,1,train,0.0664886012673378,0.0451589450240135,0.0251949056982994,4.7441466222153394e-07,6.291761110333027e-06,4.475825221561536e-07,6.672508334304439e-06
5614,0,train,0.1873523443937301,0.1198223978281021,0.0016384008340537,0.0001661854621488,7.336762064369395e-05,9.196957398671655e-05,2.554298407630995e-05
5617,1,test,0.001034201006405,2.482217314536684e-05,2.6559349862509407e-05,1.8087421267409809e-06,2.240951744170161e-06,5.364912567529245e-07,7.321939961002499e-07
5623,1,test,0.0897558853030204,0.056286659091711,0.0027506719343364,3.353938882355578e-05,8.192258974304423e-06,0.0001394372666254,1.8254112319482368e-06
5625,1,train,0.0251835063099861,0.0407614298164844,0.0071912575513124,0.0011030999012291,2.9996916055097245e-05,2.6705274649430063e-05,4.888479816145264e-05
5632,0,train,0.0141953853890299,0.0171343032270669,3.557172749424353e-05,0.0016120311338454,0.0001239052508026,0.0048773605376482,5.478405728354119e-05
5633,1,train,0.1676612347364425,0.1391367614269256,0.0047996747307479,1.2770593684763298e-06,1.4045346006241743e-06,4.061217850903631e-07,1.9178708043909865e-06
5636,0,train,0.0469398982822895,0.0113441776484251,0.0035601216368377,0.0029183782171458,0.0001377354201395,0.001750971423462,0.0003765959118027
5642,0,train,0.0687188655138015,0.1074106246232986,0.012468091212213,1.861411510617472e-05,1.4488904525933322e-05,5.325274469214492e-05,6.498449693026487e-06
5644,1,train,0.049176700413227,0.0309136100113391,0.0104269012808799,3.999098680651514e-06,4.332438038545661e-06,1.0426623475723318e-06,4.722539586055065e-07
5648,1,train,0.2104087024927139,0.0902020633220672,0.0098683470860123,4.427662861417048e-05,1.8570483007351868e-05,5.856702046003193e-06,5.485692327056313e-06
5651,0,train,0.0788854211568832,0.0556788221001625,0.0491798892617225,6.884228059789166e-05,4.844172053708462e-06,4.356600766186602e-05,3.2729989470681176e-05
5654,1,train,0.0244490057229995,0.020220935344696,3.4878325095633045e-05,1.0528572602197528e-05,5.773402790509863e-06,1.0372149517934304e-05,0.000149637387949
5657,0,train,0.0077127674594521,0.0160775110125541,0.0037549987901002,1.206634351547109e-05,1.17577346827602e-05,8.864224582794122e-06,8.693029940332053e-07
5658,1,train,0.0074482085183262,0.0088407164439558,0.0050219870172441,4.884308964392403e-06,1.699120389275777e-06,2.709069576667389e-06,2.580751697678352e-06
5660,1,train,0.0283013228327035,0.0018199849873781,0.0019778648857027,2.0051966203027405e-06,3.977485448558582e-06,2.001504981308244e-06,6.547373686771607e-06
5662,0,train,0.1150464564561843,0.0485817603766918,0.007753578480333,0.0001068547717295,5.143641101312824e-05,3.136312216156512e-06,0.0001240381971001
5667,0,test,0.0241709146648645,0.0038986923173069,0.0069001247175037,0.0010107059497386,3.5840018881572178e-06,0.000639732053969,0.0001745003974065
5671,1,train,0.0902491062879562,0.0049483082257211,0.0049058198928833,2.267910713271704e-05,1.8503766114008613e-05,3.890795778715983e-05,1.2759841411025263e-05
5673,0,train,0.0068195993080735,0.0350703112781047,0.0175325106829404,0.0003089050005655,2.4906192265916616e-05,0.0002911548363044,3.434772224863991e-05
5679,1,train,0.100665308535099,0.1486220955848693,0.1321520656347274,0.0004622854758054,0.0001183377389679,0.0002839045482687,5.358365888241679e-05
5682,1,train,0.0071128485724329,0.0046689175069332,0.0009683711687102,4.44500838057138e-05,2.2997785436018603e-06,7.903272489784285e-06,2.758997425189591e-06
5684,1,train,0.0004361862665973,4.763485321745975e-06,6.372663392539835e-07,1.49997774201438e-08,2.0867018335479773e-08,4.8303984812037015e-08,1.5383584184291976e-08
5686,1,train,0.0359704792499542,0.026260869577527,0.0046593928709626,0.0006370324408635,4.793225525645539e-05,0.0003097080043517,3.394322993699461e-05
5687,1,train,0.2257454097270965,0.0120095582678914,0.0053107943385839,0.0002669823588803,7.188358722487465e-05,0.0001386394142173,5.474566569318995e-05
5690,0,train,0.0708837956190109,0.1652707606554031,0.3111587762832641,0.0002341253857593,3.214048774680123e-05,0.0001569815503899,4.174972855253145e-05
5691,0,test,0.0449278503656387,0.0224951729178428,0.069104291498661,0.0001111808305722,5.297176539897919e-05,6.98206276865676e-05,9.318692900706084e-05
5700,0,train,0.0486057288944721,0.0101843113079667,0.0002476751396898,4.585154783853795e-06,2.6098723537870683e-06,1.127842187997885e-05,2.3653351490793284e-06
5701,1,train,0.0464414358139038,0.080943539738655,0.0004444390651769,2.066333593120362e-07,7.484196089535544e-07,1.671811986625471e-07,2.4864431225068984e-07
5704,0,train,0.0114505132660269,0.0005793906166218,0.0002363968815188,2.3973720089998096e-05,6.771030257368693e-06,2.111047797370702e-05,2.929412767116446e-05
5706,1,train,0.0115356864407658,0.0004087650158908,8.662901382194832e-05,3.734749725481379e-06,8.895535756892059e-07,7.444533594025415e-07,7.163260420384177e-07
5707,0,train,0.0091307256370782,0.0013073837617412,0.0004207154852338,6.746498547727242e-05,8.023282134672627e-06,6.273686449276283e-05,5.09220672029187e-06
5708,0,train,0.0419283621013164,0.0186014119535684,0.0283627938479185,0.0005189849762246,0.0002071704220725,0.0002011734904954,0.000124280253658
5710,1,test,0.0029170010238885,0.0001150597745436,0.0001132605539169,2.583501191111281e-05,4.108156190341106e-06,2.759278004305088e-06,3.816675234702416e-05
5711,1,train,0.0031640927772969,0.0037054081913083,0.00030174702988,0.0001509390131104,1.231230180565035e-05,1.922892806760501e-05,6.684083928121254e-05
5712,1,train,0.0323522016406059,0.048181589692831,0.0065019056200981,0.0001023047880153,1.3957437658973504e-05,1.0501060387468897e-05,1.0975395525747444e-05
5719,0,train,0.0144560420885682,0.0002232004335382,2.4219072656705976e-05,3.5520188248483464e-05,2.4236405806732364e-06,1.941850132425316e-05,4.014966907561757e-05
5728,1,train,0.035172376781702,0.0074332673102617,0.0004122879763599,1.985570889928568e-07,5.921168622080586e-07,5.90604685157814e-08,5.199911470299412e-07
5730,1,test,0.0078582810238003,0.0101123005151748,0.006549475248903,0.000244424707489,1.3289125035953475e-06,2.910780494858045e-05,2.5746669052750804e-05
5733,0,test,0.0599531196057796,0.0345455296337604,0.067695528268814,0.0028008744120597,2.4349685190827582e-05,0.000122393204947,2.973176015075296e-05
5737,0,test,0.0048607811331748,0.0005036751390434,0.0006428083288483,0.0001728345960145,1.0092304592035362e-06,7.8151686466299e-05,0.0002980065473821
5738,0,train,0.0020229171495884,0.0210726950317621,0.0056961183436214,0.0001197809833684,7.521821316913702e-06,0.0002240089233964,9.09747450350551e-06
5744,0,train,0.0004836622392758,0.0113031333312392,0.0009780548280104,1.6892843632376753e-05,3.44075306202285e-05,0.0002633069816511,9.895359835354613e-05
5746,1,train,0.0099638998508453,0.0045202691107988,0.0009691753657534,1.0636318620527165e-05,2.6649947812984465e-06,4.648837602871936e-06,2.051652927548276e-06
5752,1,val,0.140737310051918,0.0426501221954822,0.0146513199433684,5.560823774430901e-05,8.765284292167053e-06,5.244008207228035e-05,1.7205029507749714e-06
5754,1,val,0.0259832721203565,0.0565551854670047,0.0177781730890274,2.030516725426424e-06,2.795227919705212e-05,3.537946213327814e-06,2.280954959132941e-06
5756,1,test,0.0174457039684057,0.0140160927549004,0.0002251471451018,2.115200459229527e-08,2.35563788919535e-07,2.2139815314403682e-07,4.376945810236066e-07
5757,0,train,0.0378378629684448,0.0596025511622428,0.0549143701791763,6.830298661952838e-05,5.927752226853045e-06,8.369720308110118e-05,8.566087672079448e-06
5758,1,train,0.0169437658041715,0.008749040775001,0.0007100298535078,2.246069379907567e-05,3.795313023147173e-05,5.747124760091538e-06,9.192396646540146e-06
5760,0,train,0.0036014122888445,0.0101040014997124,0.0079340785741806,6.117301381891593e-05,4.3376930989325047e-05,1.515953499620082e-05,3.62007885996718e-05
5767,1,train,0.0005333167500793,9.906221384881064e-05,6.953527918085456e-05,1.4589935517506092e-06,3.6376334833221335e-08,1.8571435020930949e-06,4.5142542148823856e-08
5768,0,train,0.0162060894072055,0.2115865051746368,0.0735998600721359,0.0006093225092627,5.080539267510176e-05,0.0002592956006992,2.3306478396989405e-05
5769,0,train,0.1160878539085388,0.3101218640804291,0.1259771287441253,0.0005949020269326,5.1466457080096006e-05,0.0007503557717427,7.642517448402941e-05
5770,1,train,0.0211958028376102,0.0038772749248892,0.0004392472328618,0.0005965362652204,5.088365287519992e-05,0.000470772065455,6.754836795153096e-05
5771,1,test,0.003198463236913,0.0001496647455496,0.0001171781914308,8.88445065356791e-05,2.783922172966413e-05,1.7584723082109122e-06,0.0002187726495321
5773,1,train,0.0164438802748918,0.0034379579592496,0.0041759246960282,0.0012798134703189,3.3018735848600045e-05,2.248288546979893e-05,1.6012250853236765e-05
5774,0,train,0.1840443313121795,0.5861251950263977,0.4514898359775543,0.0001754968252498,3.124455543002114e-05,0.0001518809440312,2.570835749793332e-05
5775,1,val,0.0131297521293163,0.0926185995340347,0.0450753271579742,0.0002559454587753,1.0143274266738445e-05,0.0003517105651553,6.077774378354661e-05
5781,1,train,0.0177262444049119,0.020400159060955,0.0049575599841773,6.64803956169635e-05,8.501649426762015e-05,3.791282097154181e-06,6.440644483518554e-06
5789,0,train,0.0166979953646659,0.0192872118204832,0.0050657447427511,8.853751933202147e-05,2.457503796904348e-06,0.0008250882383435,3.446716618782375e-06
5796,0,train,0.0468001924455165,0.0179074667394161,0.0220491550862789,0.0006464254693128,4.152401379542425e-05,0.0003057215362787,1.152705317508662e-05
5797,0,train,0.0038091533351689,0.003423819784075,0.0033836520742625,4.697753865912091e-07,9.953063084822136e-08,1.1205501095901127e-06,1.28422470879741e-05
5798,0,test,0.0289351996034383,0.0002595293044578,0.0001223941508214,0.0010463959770277,0.0001068272613338,7.686052413191646e-05,0.0028907433152198
5807,1,train,0.0132529838010668,0.0135583719238638,0.0023708315566182,3.121540430583991e-05,1.6174059055629186e-05,3.196499392288388e-06,4.156361512741569e-07
5808,0,train,0.0305781997740268,0.0494669005274772,0.216771587729454,0.0001953374303411,2.3632441298104823e-05,0.0002652929688338,3.2122177799465135e-05
5812,0,train,0.0713247880339622,0.0070697348564863,0.0038064138498157,0.0009732339531183,7.098943024175242e-05,0.0001277485716855,0.0001676960673648
5814,0,train,0.3856777250766754,0.1483635157346725,0.0045195366255939,7.982841634657234e-05,1.6740466890041716e-05,0.0001162928965641,2.257932283100672e-05
5815,1,train,9.447824595554266e-06,5.132087608217262e-05,1.8487320630811155e-05,3.116139346559521e-09,1.3862629100191978e-10,0.0001420056651113,1.1536887541296892e-05
5817,0,test,0.04248733446002,0.0106705706566572,0.0063791023567318,2.901922380260657e-05,1.439588572793582e-06,2.823423528752756e-05,3.745759613593691e-06
5819,1,test,0.0106953997164964,0.0414364114403724,0.0211772080510854,1.118135878641624e-05,1.559652332616679e-06,2.6793260943236425e-08,3.597100715069246e-07
5820,1,train,0.0810611173510551,0.0008402640814892,0.000248415977694,0.0003537504817359,1.567570143379271e-05,0.0001473128941142,2.150487125618384e-05
5823,1,train,0.0506576858460903,0.0366888009011745,0.0228581726551055,5.851287642144598e-05,4.632969648810104e-05,3.332462438265793e-05,9.676306035544258e-06
5826,0,train,0.0186901707202196,0.0129698244854807,0.0228950772434473,8.564239396946505e-05,7.013833851488016e-07,0.0002645406930241,1.4346330317493994e-05
5827,0,train,0.0245011635124683,0.0025902609340846,0.004924782551825,2.985270475619473e-05,1.060403974406654e-05,0.000190443592146,1.7757802197593264e-05
5828,1,test,0.0010709458729252,0.0008366050897166,0.000208950965316,0.0001970531739061,1.6337951080913626e-07,4.722035009763204e-05,1.6441406842204742e-05
5830,1,train,0.0002836697385646,0.0004380760074127,4.889379852102138e-05,6.58208065829058e-08,3.5142868455295684e-06,6.350070179905742e-06,2.7513449367688736e-06
5836,0,train,0.0673945918679237,0.0922690108418464,0.0263623818755149,3.47556451743003e-05,4.553668986773118e-06,0.0006577931926585,0.0001252189249498
5837,1,train,0.0539732277393341,0.0147906374186277,0.0019903967622667,0.0006009168573655,7.567201464553364e-06,0.000193723506527,5.945721932221204e-05
5841,1,train,0.0148123148828744,0.0012623113580048,0.0001472930889576,0.0002304614463355,6.328128802124411e-05,4.349109440227039e-05,2.931969675046276e-06
5842,1,train,0.0984719097614288,0.0320467092096805,0.0189242847263813,1.9731707652681507e-05,1.3622551705338992e-05,3.1425254292116733e-06,5.524738071471802e-07
5847,0,train,0.054478783160448,0.045039527118206,0.0083744777366518,0.0001791524409782,1.624059586902149e-05,0.000117160314403,7.72690909798257e-05
5848,1,train,0.0258475765585899,0.0033370631281286,0.0011752058053389,1.4568899864286776e-08,1.841978883021511e-05,3.6695055882773886e-08,1.0558985650277464e-06
5851,0,train,0.0151491081342101,0.0006465258775278,0.0074250400066375,0.0005457379156723,7.686669050599448e-06,7.829155219951645e-05,1.988324947888032e-05
5853,0,train,0.0066299457103013,0.022051041945815,0.007244799286127,6.884987669764087e-05,2.5549393285473343e-06,0.000232244041399,2.553494232415688e-05
5855,1,train,0.0950548872351646,0.0308769773691892,0.0154714044183492,8.746785169932991e-05,9.996200788009446e-06,2.681210571608972e-05,2.52640938924742e-06
5861,0,test,0.0153429685160517,0.0093276621773839,0.0006163084181025,0.0020412863232195,4.001883280579932e-05,0.0004817918525077,0.0001624382421141
5863,0,val,0.0136840008199214,0.0108957178890705,0.0380923710763454,0.0019782250747084,0.0004223503638058,0.0001111746969399,0.0001364280906273
5866,0,train,0.0249282717704772,0.0277805812656879,0.0247138626873493,0.0002573069941718,7.660627306904644e-05,1.5826559319975786e-05,3.484744593151845e-05
5868,0,train,0.026990981772542,0.0699394941329956,0.0034751859493553,0.0005678891320712,9.34236140892608e-06,0.0003963051422033,5.777308251708746e-05
5869,1,train,0.010803404264152,0.0044475165195763,0.0006877582054585,0.0001534390758024,5.619535659207031e-05,6.0662994656013325e-05,0.0003547895466908
5870,1,train,0.173439085483551,0.3701927661895752,0.0940294191241264,6.960095925023779e-05,3.059344453504309e-05,1.4243298210203648e-05,3.2098981250783254e-07
5876,0,test,0.0027805401477962,0.0001868318213382,0.0011760197812691,0.0001488905254518,4.44501856691204e-05,0.000394921604311,0.0005538448458537
5880,1,train,0.0282488074153661,0.002520841313526,0.0003014721150975,0.000337211851729,6.059566999283561e-07,6.527407094836235e-05,5.327975486579817e-06
5881,0,train,0.0867455974221229,0.3053050637245178,0.1306352317333221,5.528765541384928e-05,1.0029430995928124e-05,0.0008465678547509,3.44091713486705e-05
5884,0,test,0.0039207879453897,0.000151532003656,0.0012691951123997,0.0007442848873324,2.970599234686233e-05,8.58163766679354e-05,3.637801637523808e-05
5887,1,train,0.013288258574903,0.0054576620459556,0.0005768580012954,1.2182350474176928e-05,6.793540023863898e-07,1.0194751666858792e-05,1.755732569108659e-06
5888,1,train,0.058329589664936,0.0214967690408229,0.004555853549391,2.230998325103428e-05,2.6063666155096143e-05,1.5818814063095488e-05,5.953507411504688e-07
5890,0,train,0.0698126032948494,0.0820302292704582,0.01463517639786,0.0001703421294223,3.898005525115877e-05,3.859642674797215e-05,4.601130785886198e-05
5893,0,test,0.0015723768156021,0.000219436304178,0.0003287049767095,6.916849542903947e-06,2.964212626466179e-07,1.4504867351661233e-07,9.274683065996214e-08
5894,0,train,0.1292044669389724,0.0083964010700583,0.0018045414471998,0.001510202884674,4.218322646920569e-05,0.0001191523042507,4.266181713319384e-05
5895,1,val,0.0006956685101613,0.0016663215355947,0.0019114752067252,7.049520263535669e-06,1.9846734744533026e-07,8.089972425295855e-07,1.3096561133352225e-06
5897,1,train,0.0989350900053978,0.0222458019852638,0.0026362803764641,3.049448059755377e-05,1.8861826902139e-05,2.6688123853091383e-06,1.660764064581599e-05
5899,1,val,0.0069300485774874,0.0060847294516861,0.0002406532003078,1.4449427908402868e-05,9.615093858883483e-07,1.6099706044769846e-05,3.692716518344241e-06
5902,0,test,0.0405911952257156,0.0289833378046751,0.0396877378225326,0.0001127386203734,1.4438020343732203e-06,0.0017819318454712,2.9141232516849414e-05
5903,0,train,0.0005690304678864,0.0019757987465709,1.2050501936755609e-05,3.682050575548601e-08,2.4652376140466004e-08,4.910125426249579e-07,6.965686338844534e-08
5912,0,val,0.0153444092720747,0.0108888652175664,0.0014349155826494,2.000716449401807e-05,1.0752381740530836e-06,0.0002920995757449,3.166428723488934e-05
5916,1,train,0.0841239988803863,0.1523660272359848,0.0244568288326263,3.4640065678104293e-06,2.8356671464280225e-06,2.208634896305739e-06,4.0321078813576605e-06
5920,0,val,0.0014117064420133,0.0022085886448621,0.0002042363921646,2.782223236863501e-05,7.32829690264225e-08,6.648375347140245e-06,1.96327931689666e-07
5921,0,train,0.0518461428582668,0.0402717404067516,0.0028708213940262,1.286232964048395e-05,4.433200956555083e-06,9.370034490530088e-07,8.848847414810734e-07
5924,1,train,0.0107689490541815,9.833162039285526e-05,4.3347674363758415e-05,0.0001566338614793,5.739358675782569e-05,1.9049115508096293e-05,5.291596971801482e-05
5930,0,val,5.207417416386306e-05,1.8124258076568367e-06,2.70062628260348e-06,3.748816368442931e-07,1.8662801082314218e-08,6.820508957616769e-08,4.4947398691874696e-08
5931,1,train,0.0068359514698386,0.0034993714652955,0.0063449293375015,5.373360545490869e-05,6.923911132616922e-05,5.582496214628918e-06,8.200077900255565e-06
5935,1,train,0.0452763549983501,0.0150897009298205,0.0007840665639378,6.962328370718751e-06,1.2968779628863558e-05,6.49855383016984e-06,1.043710199155612e-05
5937,0,train,0.0017904561245813,0.0004093500610906,6.903683970449492e-05,3.810690031968989e-06,5.717270710192679e-07,3.0134486905808444e-07,2.3446609986876865e-07
5942,1,train,0.0061495383270084,0.0110342092812061,0.0030238763429224,4.803654860552342e-07,1.0497385574126383e-06,2.807557279993489e-07,2.299949670714341e-07
