uid,stance,set,distilbert-base-uncased_but,bert-base-uncased_but,bert-large-uncased_but,roberta-base_but,xlm-roberta-base_but,roberta-large_but,xlm-roberta-large_but
3766,1,dev,5.072858766652644e-05,9.371971827931702e-05,1.6464784494019113e-05,2.289362655005789e-08,1.1356707574350366e-08,2.448929024012614e-07,5.216149929765379e-06
3769,0,dev,0.001285879057832,0.0191933289170265,0.0057942317798733,2.045612745860126e-05,4.905615242023487e-06,8.60922591527924e-05,0.0002206623321399
24150,0,dev,0.0032337608281522,0.0015797215746715,0.002041506813839,2.916965604526922e-05,6.267756361921784e-06,0.0001296906266361,5.517984027392231e-05
24151,0,dev,0.0032427641563117,0.0082299243658781,0.0027583423070609,9.11025290406542e-06,3.3274748147960054e-06,1.7558297258801758e-05,7.989929872564971e-05
24152,0,dev,0.051740039139986,0.1318898797035217,0.1094488576054573,3.215493052266538e-05,6.363577267620713e-05,0.0001205317603307,5.586823317571543e-05
24153,0,dev,0.0032113622874021,0.0012724851258099,0.0006266755517572,7.30568208382465e-05,3.2513357837160584e-06,0.0002368198911426,2.9076709324726835e-05
3768,1,dev,0.0001610407052794,0.0013268152251839,0.0001181637999252,1.9779325555191465e-07,6.429406340657806e-09,1.4316628949018198e-07,1.1744609196284729e-07
24146,1,dev,0.0001699293643468,0.0010321799200028,0.0001195350414491,1.2404640870045114e-07,3.5711832424567547e-06,9.63508114182332e-07,1.7141184116553632e-06
24147,1,dev,0.00345124816522,0.0002518846595194,4.739683208754286e-05,2.302329448866658e-06,1.625245567993261e-05,1.6258212781394832e-05,1.024539324134821e-05
24148,1,dev,0.0024375617504119,0.0019482658244669,0.0031789089553058,0.0001883996010292,1.4384588666871425e-06,0.0001461434294469,0.0001406338269589
24149,1,dev,0.0005807260167784,0.0002685413637664,7.609190652146935e-05,2.979750206577592e-06,2.105944929553516e-07,7.322992132685613e-07,2.517163693482871e-06
3770,0,dev,0.0013167689321562,0.0031373440288007,0.0055512497201561,1.39465601023403e-05,3.8044361190259215e-06,4.921215804642998e-05,3.587536048144102e-05
24154,0,dev,0.0006978703313507,0.0006618358311243,0.0003267377906013,1.869238076324109e-06,6.682045636807743e-07,2.1664396626874804e-05,1.8602195268613286e-05
24155,0,dev,0.0092259105294942,0.0027569406665861,0.0009362614946439,1.687213853074354e-06,1.5780651665409096e-06,1.315639110543998e-06,3.2000241390051087e-06
6462,0,train,0.0173005703836679,0.0010803717887029,0.0084596024826169,1.4341347878144006e-06,1.7516586012789048e-06,4.028192677196785e-07,4.277031621313654e-06
26341,0,train,0.0005739270709455,0.0002180836454499,2.166802187275607e-05,3.442123897912097e-06,5.885647169634467e-07,1.1239553714403884e-05,1.5013723668744203e-06
26342,0,train,0.0316262654960155,0.0041456166654825,0.007240081205964,4.840042947762413e-06,5.120643436384853e-06,4.060767423652578e-06,0.000226161093451
7573,1,dev,0.0035455483011901,0.0081320945173501,0.0033266232348978,1.0787832707137568e-06,3.24538336826663e-06,4.790936145582236e-06,5.010140739614144e-06
26952,1,dev,0.0034376382827758,0.0014121894491836,0.0003263794933445,3.9910974010126665e-05,0.0001059125133906,3.380346606718376e-05,2.625619526952505e-05
26953,1,dev,0.0281778927892446,0.0205063261091709,0.0052505289204418,3.940678652725183e-06,1.2750824680551888e-05,3.354993395987549e-06,2.694072918529855e-06
7577,0,dev,0.0083843665197491,0.0010688863694667,0.0029899638611823,3.549239409039729e-07,1.7793541928767809e-06,1.353307015961036e-05,1.3662970559380485e-05
7574,1,dev,0.0073528545908629,0.0050101773813366,0.0022233752533793,3.836109954136191e-07,7.876258678152226e-06,5.717283215744828e-07,1.8871417069021843e-06
26954,1,dev,0.0030066391918808,0.0010865938384085,0.0001148289011325,5.081732888356783e-05,2.2565935068996623e-05,1.5949934095260687e-05,2.259629945911001e-05
26955,1,dev,0.0056529068388044,0.0030484562739729,0.0008444176637567,5.52034464362805e-07,6.4585578911646735e-06,9.256979751626204e-07,3.7567274375760462e-06
7575,1,dev,0.0021391541231423,6.023987953085452e-05,0.0006902662571519,3.3632169049724325e-08,1.3461354683386162e-05,6.005279828968925e-08,1.4586056806820125e-07
7572,1,dev,0.0074062035419046,0.0001937442866619,3.109737008344382e-05,1.3476258331479585e-08,2.292499914346991e-07,3.5256856989462904e-08,2.9164187509422845e-08
26950,1,dev,0.0012322509428486,0.0058747851289808,0.0006996597512625,1.7987993032875238e-06,2.4518089048797265e-05,4.2246556404279545e-06,4.182651082373923e-06
26951,1,dev,0.004175984300673,0.0010457000462338,0.0001848808024078,9.79322721832432e-05,2.3836606487748213e-05,4.049764174851589e-05,2.06995609914884e-05
7576,0,dev,0.1631091833114624,0.0937718376517295,0.0043159155175089,2.6953063780865705e-08,4.776057721755933e-06,4.401229034556309e-07,2.999408025061712e-06
26956,0,dev,0.022389005869627,0.0213667433708906,0.014426339417696,5.049117135058623e-06,2.627667299748282e-06,1.0218873285339214e-05,2.898432285292074e-06
26957,0,dev,0.0126952091231942,0.0190496481955051,0.0501643940806388,2.648010422490188e-06,1.915515667860745e-06,6.025381026120158e-06,7.705961593273969e-07
1739,1,test,0.0006150552653707,0.0009411043138243,0.0004617227241396,1.939679805218475e-06,1.5103801160876174e-05,9.237797939931624e-07,1.975253098862595e-06
22475,1,test,0.0056673330254852,0.0003312555490992,6.676872726529837e-05,1.001522420551737e-07,1.3572189345723018e-06,1.0805475625375038e-07,1.6295659577281185e-07
22476,1,test,0.0235022008419036,0.0040006591007113,0.000149509840412,2.041446265366176e-07,3.3984235869866097e-07,8.803672812973674e-08,3.520279108215618e-07
1740,1,test,0.0065490640699863,0.0020121978595852,0.0003137086168862,9.427021296914972e-08,6.066637070034631e-06,1.556277737790879e-07,1.0560927421465749e-06
1741,1,test,0.0008082199492491,0.0008166409679688,0.0001044278978952,5.0329525436154654e-08,1.8865152924263384e-06,3.765099449992704e-07,5.340629627426097e-07
1894,1,test,0.0060136816464364,0.0013422392075881,5.4829230066388845e-05,6.954474542908429e-07,1.5147712474572472e-05,1.6792936321508023e-06,2.0632685391319683e-06
22639,1,test,0.0042664078064262,0.0007565979612991,7.796209683874622e-05,1.284011545976682e-06,3.982278940384276e-06,3.143438789265929e-07,1.8401865418127272e-06
22640,1,test,0.0015480505535379,0.0020181126892566,0.0005817459896206,7.640452395207831e-07,3.429704293012037e-06,9.215352747560249e-08,4.117025014238608e-07
1895,0,test,0.0001336568675469,0.0002733718138188,0.0021762088872492,6.058920462237438e-06,1.6966370822046883e-05,5.52117944607744e-06,5.791767398477532e-05
1892,1,test,0.0137298526242375,0.0157470759004354,0.0010892021236941,3.369760008808953e-07,1.658265318837948e-05,2.3139078564327065e-07,4.015977083327016e-06
1893,1,test,0.0018484995234757,0.0049918238073587,0.0136617692187428,1.886951577034779e-05,4.382814495329512e-06,0.0001244577870238,2.284802803842468e-06
1204,0,train,0.0166211929172277,0.0112888319417834,0.0290158521384,9.958645023289137e-06,2.233646773674991e-05,1.216275541082723e-05,1.3038406905252486e-05
21949,0,train,0.0252491813153028,0.0173835456371307,0.0015901299193501,9.395446795679163e-06,6.185464008012787e-05,3.989734250353649e-05,8.579617133364081e-05
1205,0,train,0.0339253991842269,0.0083348955959081,0.0193517971783876,1.2693757298620767e-06,1.756146616571641e-06,3.860001015709713e-05,9.4187553258962e-06
1201,1,train,0.0075198770500719,0.0008080771658569,0.001252427115105,1.735116597956221e-06,4.483824523049407e-05,5.8825607993640006e-06,2.534138502596761e-06
21945,1,train,0.0112862149253487,0.0009177550673484,0.0001529864530311,3.053508237371716e-07,1.8090770026901737e-05,2.750176406607352e-07,1.4754316453036154e-06
21946,1,train,0.031481422483921,0.0084419408813118,0.0008478114614263,8.932758532864682e-07,8.679933671373874e-06,1.2416890626809618e-07,3.0366732062248047e-06
1203,0,train,0.0176981724798679,0.0032054097391664,0.002644125605002,1.302025680161023e-06,6.532141924253665e-06,7.13318922862527e-06,1.1175004146934953e-05
21947,0,train,0.0278076156973838,0.0045446110889315,0.0035554827190935,1.0529329301789403e-06,1.992293164221337e-06,7.395587090286426e-06,1.7074571587727405e-05
21948,0,train,0.0317304357886314,0.0030606314539909,0.0043984837830066,8.483645615342539e-06,2.9101256586727686e-06,1.1920737051696053e-05,1.065968808688922e-05
1199,1,train,0.0304452069103717,0.0042599532753229,0.0007050508284009,4.351467850938207e-06,4.827347584068775e-05,3.931579612981295e-07,3.897808710462414e-06
21941,1,train,0.0120565025135874,0.0020435426849871,0.0006970737013034,1.1752448472179822e-06,1.743733446346596e-05,5.468832000588009e-07,1.841897756094113e-06
21942,1,train,0.0116706658154726,0.0019708182662725,0.0002557859115768,2.432346377645445e-07,4.840535893890774e-06,3.3456558412581217e-07,8.668970963299216e-07
21943,1,train,0.0112574035301804,0.0102175399661064,0.0007397586014121,5.776657872047508e-07,4.335444828029722e-06,2.525576690004528e-07,1.8227375448987004e-06
21944,1,train,0.087458036839962,0.0143952118232846,0.0005563056911341,2.3341306132351747e-06,2.6094205168192275e-05,4.381430187549995e-07,7.782954298818368e-07
1198,1,train,0.0036243018694221,0.0006860474240966,0.0001525692641735,6.567847776750568e-07,3.975306754000485e-05,3.551920713107393e-07,8.746491744204832e-07
21937,1,train,0.0061304019764065,0.0006820588023401,9.880727884592488e-05,5.211298343965609e-07,4.411839199747192e-06,4.595911775595596e-07,8.462984624202363e-07
21938,1,train,0.0112646333873271,0.0014655691338703,0.0006472647073678,5.409496566244343e-07,1.4889084923197515e-05,1.200403289658425e-06,1.0117923920915928e-06
21939,1,train,0.0043407608754932,0.0022857554722577,0.0002164706966141,4.149750907345151e-07,3.2109066523844376e-05,2.091009321247839e-07,1.300564122175274e-06
21940,1,train,0.0062143164686858,0.0014156772522255,0.0004709821660071,3.188509083429381e-07,9.745953320816623e-06,1.6850677297952648e-07,9.7661393283488e-07
6267,0,train,0.1018221527338028,0.0290407314896583,0.0040343957953155,1.711385448288638e-05,9.455958934267984e-05,9.50818503042683e-05,0.0001265169703401
6264,0,train,0.0076967291533946,0.0120797958225011,0.0021140004973858,3.652523810160346e-05,3.640789509518072e-05,0.000114929418487,0.0002364803367527
6265,0,train,0.3152279555797577,0.158495157957077,0.1570051312446594,5.3084397222846746e-05,0.0001098271750379,0.0001008852195809,5.484625580720604e-05
705,1,train,0.0006899253930896,0.0051175570115447,0.0006783676799386,9.751042640004924e-09,2.2798747068009106e-07,9.151366242576844e-08,3.689611816071192e-08
707,1,train,0.0289649106562137,0.0504037849605083,0.0118534555658698,1.0443156952533172e-06,2.9733089377259603e-06,2.3143936687120004e-06,4.707879668330861e-07
21540,1,train,0.002293246332556,0.0030658547766506,0.0039813253097236,1.783183165571245e-06,1.2819693893106887e-06,7.930008791845466e-07,7.190610062934866e-07
21541,1,train,0.0077259326353669,0.0198867339640855,0.0022463623899966,4.6524792196578346e-07,5.385326744544727e-07,9.439427799406984e-07,1.0104890861839522e-06
704,1,train,0.0021369245368987,0.0389171354472637,0.0064748330041766,1.4550857407868989e-08,1.1181350600963925e-07,2.479146417044831e-07,1.3311964863760297e-08
706,1,train,0.0004374873824417,0.002889280905947,0.001079945708625,8.644436277904788e-09,1.599198498070109e-07,6.332604129966057e-08,2.6436101308036093e-08
7114,1,train,0.0109491795301437,0.0207925662398338,0.0039962925948202,6.953520824026782e-06,4.864630682277493e-05,2.969083539028361e-07,2.054941433016211e-06
1400,0,train,0.002258657477796,0.0031464549247175,0.0009206857648678,5.093769232189516e-06,1.996687842620304e-06,1.6305342796840705e-05,7.144572009565309e-06
22193,0,train,0.0042003681883215,0.0033901666756719,0.0006496487767435,5.994509706397366e-07,3.499655576888472e-06,4.911867677037662e-07,3.739761211818404e-07
22194,0,train,0.0024238624610006,0.0013046534731984,0.0012517500435933,3.3278843147854782e-06,2.219469763531379e-07,2.0117417079745792e-05,8.945370609581005e-06
1402,0,train,0.0002493884821888,3.131201447104104e-05,0.0001057009430951,2.9977194571984e-05,2.990999746543821e-06,0.0002054201031569,1.920875001815148e-05
1397,1,train,0.0072535932995378,0.0047391727566719,0.0015940577723085,1.1427396202634554e-06,1.2277257155801635e-05,8.341218062923872e-07,3.4870429317379603e-06
22189,1,train,0.0080950837582349,0.0042353267781436,0.0012620566412806,1.239294647348288e-06,5.381814844440669e-06,2.8816336907766527e-06,5.291630714054918e-06
22190,1,train,0.0058698346838355,0.0034648866858333,0.0047184582799673,1.3007816050958354e-06,1.0488920452189632e-05,3.0444971343968064e-06,1.972617064893712e-05
1396,1,train,0.0019283255096524,0.0001498146157246,0.0001155050413217,1.363210628824163e-07,5.338650339581363e-07,4.613928297203529e-07,2.108209855578025e-07
1401,0,train,0.0016700106207281,0.0001451622956665,0.0002745113743003,1.611193596318117e-07,4.64523026266761e-07,8.803905302556814e-07,1.142349788096908e-06
1399,0,train,0.0027262496296316,0.0003642764058895,0.0017214918043464,8.953473518147348e-09,1.1601546390238584e-07,8.903487014322309e-07,1.203273569672092e-07
22191,0,train,0.0021681531798094,0.0012999691534787,0.0004836976877413,6.173775801698866e-08,1.0142998689843807e-06,2.259224174849805e-06,1.5591011788274043e-06
22192,0,train,0.0193178355693817,0.0036653338465839,0.0007353712571784,7.444833158842812e-07,3.1878332720225444e-06,5.572589088842506e-06,1.7826464500103611e-06
136,1,test,0.0090264985337853,0.0031191995367407,5.448229057947174e-05,3.7600522773573175e-05,1.909475940919947e-05,6.543319159391103e-06,0.000520150468219
137,1,test,0.0017192799132317,0.0010914740851148,8.155757677741349e-05,2.6975521905114874e-06,1.2607496273631114e-06,2.7470943678054027e-05,7.070523679431062e-06
20956,1,test,0.0060156262479722,0.0008519777911715,1.538065043860115e-05,6.077166290197056e-06,4.143080786889186e-06,4.1865250750561245e-06,6.5542890297365375e-06
135,1,test,0.0004223838914185,0.0001823272759793,0.0001452247670385,8.374623575946316e-06,1.4083362884775852e-06,2.67960922428756e-06,5.849373701494187e-05
20954,1,test,0.0094150742515921,0.0017435201443731,0.0008512178319506,6.373080850607948e-06,3.8538714761671145e-06,6.3536508605466224e-06,0.0001108663345803
142,0,test,0.0008286396623589,0.0001040712450048,6.790461338823661e-05,2.8309360189382463e-08,9.976818660106801e-08,8.074733273133461e-07,1.196415382764826e-06
20959,0,test,0.0025450100656598,0.0017746727680787,6.46568150841631e-05,1.0594561899779364e-05,4.836137577513e-06,5.026572398492135e-05,0.0002930375922005
20960,0,test,0.0058220070786774,0.001218170276843,0.0008392746094614,1.925555125126266e-06,5.239083293417934e-06,8.62010710989125e-06,1.684979179117363e-05
139,0,test,0.0025125509127974,0.0015279466751962,0.0006835611420683,4.571735701119906e-07,7.171114248194499e-06,9.924206096911805e-06,0.0005667067016474
20957,0,test,0.0049165720120072,0.0018243852537125,0.0027806342113763,8.194778047254658e-07,1.7895949895319063e-06,1.4859339216855003e-06,5.588217845797772e-06
20958,0,test,0.0026325983926653,0.0019870135001838,0.0011054601054638,7.238109560603334e-07,5.256931672192877e-06,1.4728763062521466e-06,1.858488940342795e-05
954,0,train,0.1170945465564727,0.027286197990179,0.1246850341558456,1.9051593653784948e-06,2.314023276994704e-06,9.102749754674731e-05,4.427449312061071e-06
953,0,train,0.0080178193747997,0.00040738156531,0.0005420271772891,8.953085028906571e-08,8.198463774533593e-08,1.6310876205238856e-08,1.826498845503011e-07
950,1,train,0.0032543258275836,0.000115726768854,3.70337838830892e-05,8.862988565283558e-09,1.0177427611779424e-07,6.229891624798256e-08,3.5555753896687754e-08
21743,1,train,0.0088050607591867,0.0006186711252667,5.103854346089065e-05,1.0712324183259625e-06,5.778925356025866e-07,7.232588359329384e-07,1.2103871540602995e-06
948,1,train,0.0124708386138081,0.0035151783376932,0.0614637583494186,1.9212679035263136e-05,9.588779903424438e-06,4.044073193654185e-06,5.539099674933823e-06
21735,1,train,0.0084834732115268,0.0013468409888446,0.0013100652722641,5.654483175021596e-06,2.1029509298386984e-06,3.833044047496514e-06,4.761927357321838e-06
21739,1,train,0.0110508548095822,0.0001565728307468,2.9967766749905422e-05,3.85094267585373e-08,1.1000821587003884e-06,9.559300195860489e-08,2.679379917935876e-07
21740,1,train,0.017553586512804,0.0040802913717925,0.0005960096023045,6.482258413598174e-06,1.4088683201407548e-05,1.4876658838147705e-07,2.4657139874761924e-05
949,1,train,0.0022117719054222,0.000307927140966,8.090242772595957e-05,8.301046072745066e-09,8.229545755966684e-08,7.4995568866143e-08,1.581093478364437e-08
933,1,train,0.0309963691979646,0.0107969352975487,0.0013273264048621,2.636209046613658e-06,3.1449067137145903e-06,6.5676626945787575e-06,8.209615771193057e-06
650,1,train,0.0370050780475139,0.002408992499113,0.0002815739426296,1.377037824568106e-05,1.2953211808053313e-05,3.030346078958246e-06,4.147200343140867e-06
5130,1,train,0.0012507586507126,0.000644635350909,1.3296149518282618e-05,1.810529823842444e-07,1.0677150612536934e-06,2.194144599343417e-07,1.0221642696706112e-06
21493,1,train,0.0076434328220784,0.0015236473409458,0.0002322369109606,4.154996702254721e-07,7.57863926992286e-06,2.089040435748757e-06,5.365573088056408e-06
21494,1,train,0.0053441529162228,0.0008319081971421,3.475477933534421e-05,1.580535240464087e-07,2.2322783479467034e-06,9.69905045167252e-07,2.0174807104922365e-06
25565,1,train,0.0434507206082344,0.0150512419641017,0.0099872583523392,6.156899326015264e-05,2.6777011953527108e-05,0.0003110677644144,2.0196166587993503e-05
25566,1,train,0.1158686056733131,0.0199193581938743,0.0174861270934343,4.852594793192111e-05,4.635940786101855e-05,8.637344581075013e-05,9.093737389775924e-06
2876,1,train,0.0022784091997891,0.0010481643257662,8.852267637848854e-05,6.163211878629227e-07,1.9876322312484263e-06,6.993306556069001e-07,6.729750339218299e-07
23410,1,train,0.0052022896707057,0.0019007709342986,0.0002782837545964,2.066798856503738e-07,4.19690309172438e-08,9.63816887633584e-07,2.053077878372278e-06
23411,1,train,0.0006176618626341,0.0027022436261177,0.000311423005769,2.8193196044412616e-07,7.140505999814195e-07,6.22134791683493e-07,1.137646336246689e-06
7772,1,train,9.934288391377776e-05,0.0001701844594208,0.0060931355692446,1.199896269099554e-05,2.1223763724265154e-06,4.393089056975441e-06,2.144579184459872e-06
27062,1,train,0.0027036052197217,0.001736644655466,0.0060091954655945,2.6379957489552908e-05,4.365985660115257e-06,5.713506652682554e-06,1.1674138704620418e-06
27063,1,train,0.002156376838684,0.0081664687022566,0.0037944361101835,9.05789784155786e-06,1.4539466974383686e-05,3.896046564477729e-06,1.5111880884433049e-06
7776,0,train,0.0929676443338394,0.059511475265026,0.0389326028525829,2.7518715342012e-06,0.0001557961804792,1.756297206156887e-05,7.600638491567224e-05
7774,1,train,0.002681542886421,0.0020152705255895,0.001262707170099,3.731667220563395e-06,4.84340171169606e-06,2.030860514423693e-06,1.6862188203958794e-05
7771,1,train,0.0007124972762539,0.0005728785181418,0.0001913309388328,2.121697434631642e-06,3.7925472042843454e-06,5.745463340645074e-07,1.1974467497566366e-06
27060,1,train,0.0012781117111444,0.0005010503227822,0.0003982302732765,6.497717777165235e-07,6.953200681891758e-07,2.5718670713104075e-06,2.29656961892033e-06
27061,1,train,0.0009230476571246,0.0016828881343826,0.0004717606934718,7.387832283711759e-07,1.6009901173674734e-06,9.673397016740637e-07,2.73079012913513e-06
7773,1,train,0.0028351615183055,0.0004350356175564,0.0006100541795603,7.260741313075414e-06,3.008330168086104e-05,2.028330072789686e-06,1.4176538343235734e-06
27064,1,train,0.0013163888361304,0.0009930054657161,0.0010811854153871,7.371790616161888e-06,1.5583424328724504e-06,1.5817178109500674e-06,1.6588033986408846e-06
27065,1,train,0.0028365629259496,0.0007369444356299,0.0018695163307711,5.427063115348574e-06,8.227334546972997e-06,2.0368574951135088e-06,3.953231953346403e-06
7612,1,dev,0.0395051650702953,0.0068998257629573,0.0313910283148288,4.964151230524294e-06,0.0001019764677039,7.281623766175471e-06,8.175905350071844e-06
26978,1,dev,0.0085617303848266,0.0075168963521718,0.0037271480541676,3.6951814763597213e-07,3.227185516152531e-05,3.1313809358834988e-06,5.541985501622548e-07
26979,1,dev,0.0073721790686249,0.0087800342589616,0.0016504281666129,3.198629485723359e-07,1.2893241319034132e-06,4.8619617700751405e-06,1.2921505003760103e-06
4739,1,dev,0.0159302204847335,0.0020810842979699,0.0008024740964174,5.782372340945585e-07,6.129471785243368e-06,4.74095713798306e-06,3.731979177246103e-06
25189,1,dev,0.0040699150413274,0.0059061055071651,0.0007420342299155,1.1428719517425634e-06,4.759482180816121e-06,3.877990820910782e-06,1.7141451280622275e-06
26980,1,dev,0.012619606219232,0.0034098366741091,0.0008862777613103,8.272899663097633e-07,1.6115202470246004e-06,1.9621040337369777e-05,1.3350692142921616e-06
26981,1,dev,0.0291779898107051,0.0056241862475872,0.001223518513143,4.58609861198056e-07,5.906917522224831e-06,6.724147624481702e-06,2.1830278456036467e-06
7613,1,dev,0.0081638358533382,0.0056291962973773,0.0014448089059442,8.951574841375987e-07,8.513175998814404e-06,1.9446647456788924e-06,4.391105449030874e-06
7614,1,dev,0.0006658834172412,0.0021852953359484,0.0037234243936836,9.962381852801629e-08,1.6145106201292947e-05,0.0002046178706223,2.517525899747852e-06
4738,1,dev,0.0119389398023486,0.0016840777825564,0.0004263572627678,1.1214666528758245e-07,5.164252797840163e-06,1.4307205674413126e-05,1.6100074162750388e-06
25186,1,dev,0.0063137831166386,0.004303578287363,0.0008878499502316,4.226626799663792e-07,2.4350604235223727e-06,5.41357476322446e-05,3.864439349854365e-06
25187,1,dev,0.0051976372487843,0.0006490194937214,0.0004299069696571,6.314542133623036e-07,5.928078735450981e-06,3.62844075425528e-05,4.788194019056391e-06
4723,0,dev,0.0351433753967285,0.0024022774305194,0.0004150969907641,6.527108666887216e-07,8.305035521516402e-07,0.0005186007474549,1.816616895666812e-05
25157,0,dev,0.0154730295762419,0.0093651646748185,0.0007085356628522,6.7360742832534015e-06,5.612200766336173e-06,5.771725409431383e-05,3.1683324777986854e-05
4728,0,dev,0.0330072566866874,0.0062808711081743,0.0005518161924555,1.2984361319468007e-06,1.176516161649488e-05,6.489470251835883e-05,6.969606147322338e-06
25166,0,dev,0.0283230487257242,0.0120813017711043,0.0019633143674582,2.5507365535304416e-06,1.9474220607662573e-05,0.0004437872266862,2.109592423948925e-05
25167,0,dev,0.0157614983618259,0.0083063011988997,0.0009922999888658,5.716698979085777e-06,4.745470050693257e-06,5.3709947678726166e-05,5.00865098729264e-06
4726,0,dev,0.0100242355838418,0.0043331985361874,0.0003336076042614,5.08728476233955e-07,2.879128032873268e-06,0.0001548116706544,3.3539945434313267e-06
25162,0,dev,0.0092142056673765,0.0129503458738327,0.0012428377522155,1.0322555255015686e-08,3.836322775896406e-06,6.885327934469387e-07,9.542001180307125e-07
25163,0,dev,0.0056054526939988,0.0014216811396181,0.0003940036986023,1.9597386824443682e-07,6.61126296108705e-06,0.0002613817341625,2.996568809976452e-06
4712,0,dev,0.0048311240971088,0.0018020031275227,0.0001447997055947,9.087130479201732e-07,8.413445357291494e-06,2.412755748082418e-05,1.1202125733689172e-06
4715,0,dev,0.0202198810875415,0.0055060796439647,0.0002661969629116,1.002095700641803e-06,9.39665096666431e-06,0.0003208937996532,6.349107934511267e-06
25136,0,dev,0.0144985858350992,0.0030573240946978,0.0002132657682523,2.2723761503584683e-06,3.346116272950894e-06,0.0003119025495834,8.223874829127453e-06
25137,0,dev,0.0133797535672783,0.0188305508345365,0.0023524693679064,3.3935259580175625e-06,2.620111445139628e-05,0.0003326675796415,9.970995961339211e-06
25138,0,dev,0.0151173360645771,0.0023935092613101,0.0008804227691143,2.0983669912766345e-07,1.6937938198680058e-05,0.0001727456110529,6.8809504227829166e-06
25139,0,dev,0.0194251649081707,0.0023495079949498,0.0012315553613007,2.345777602386079e-06,1.3949859749118332e-05,0.0013658085372298,1.9772796804318205e-05
4752,1,dev,0.0033094631507992,0.0025417937431484,0.0006736351060681,1.3775461127352173e-07,2.15701334127516e-06,1.459749819332501e-05,5.560249974223552e-06
25208,1,dev,0.0038970308378338,0.0028724358417093,0.0006268971483223,1.762638248692383e-07,2.693573151191231e-06,8.385412002098747e-06,6.871295227028895e-06
25209,1,dev,0.015914436429739,0.0028434058185666,0.001187608926557,3.439076579070388e-07,2.802969902404584e-06,2.4368506274186075e-05,4.453274414117914e-06
4716,0,dev,0.0232327189296484,0.0066975150257349,0.0017009932780638,3.188155517364067e-07,7.603536687383894e-06,0.0003950099053326,3.833599839708768e-05
25140,0,dev,0.0074415490962564,0.0038038345519453,0.0005639131995849,2.0205304736009566e-06,9.49072273215279e-06,0.000375279400032,1.6248293832177296e-05
25142,0,dev,0.0031379151623696,0.0015371621120721,0.0007363159093074,4.975900651515985e-07,4.989773515262641e-06,0.0002956643875222,1.2951178177900148e-05
25143,0,dev,0.0216823332011699,0.0114514390006661,0.0019044735236093,1.8713136569203923e-06,1.3474170373228844e-05,5.823937954119174e-06,3.661424125311896e-05
4744,1,dev,0.0079630184918642,0.0019479292677715,0.0005927105667069,1.1963959423155757e-07,5.862915259058354e-06,7.433017344737891e-06,8.044539754337166e-06
25196,1,dev,0.0148099521175026,0.0045169261284172,0.0005412576720118,1.3521027142360253e-07,6.954196578590199e-06,3.194308874299168e-06,6.2826202338328585e-06
25197,1,dev,0.0081118671223521,0.0144909657537937,0.0050976420752704,3.6312420093054243e-07,2.182938260375522e-05,3.1309232326748315e-06,4.681579412135761e-06
4717,0,dev,0.0151228019967675,0.0025435171555727,0.0001205338849104,1.421990987182653e-06,2.3610875814483734e-06,4.068994894623757e-05,8.682944098836742e-06
25144,0,dev,0.0386698208749294,0.0112601406872272,0.0015513326507061,6.334648060146719e-05,8.297166641568765e-05,0.0033379467204213,4.8309924750356e-05
25145,0,dev,0.0108645623549819,0.0226665399968624,0.0109969964250922,2.4621831471449696e-06,9.24245614442043e-05,0.0004350580275058,2.2614454792346805e-05
25146,0,dev,0.02529863640666,0.0104748327285051,0.0001193181815324,1.5847630265852786e-06,3.6987206840422e-05,0.0001179423124995,1.4215792134564254e-06
25147,0,dev,0.0117878410965204,0.0036977373529225,0.0002261822955915,3.209232545486884e-06,2.545527877373388e-06,0.000175779510755,2.920500810432713e-05
4727,0,dev,0.0503533706068992,0.0133937206119298,0.0011001658858731,1.1520356565597469e-05,3.054287662962452e-05,0.0006418227567337,4.790189996128902e-05
25164,0,dev,0.042835284024477,0.0117837395519018,0.0014387179398909,2.555258788561332e-06,1.617747693671845e-05,0.0008021331159397,1.6840569514897652e-05
25165,0,dev,0.0541781298816204,0.0050232699140906,0.0012515877606347,4.302081833884586e-06,1.1628351785475388e-05,0.0012578965397551,3.570989429135807e-05
4734,0,dev,0.0113437389954924,0.0067449901252985,0.0006561668124049,3.651460929177121e-07,5.933728516538395e-06,6.626631511608139e-05,4.771003659698181e-06
25178,0,dev,0.0174643453210592,0.0078371036797761,0.00041260861326,3.4835539963751216e-07,5.544235591514735e-06,4.0111481212079525e-05,4.992980848328443e-06
25179,0,dev,0.0270229429006576,0.0151711627840995,0.0013715112581849,1.0598779226711486e-05,2.413236870779656e-05,0.0012847045436501,1.7568765542819165e-05
4754,1,dev,0.0052517051808536,0.0018387896707281,0.0002386422856943,1.303044996348035e-07,3.511468321448774e-06,3.8144198697409593e-06,1.7700228909234283e-06
25212,1,dev,0.0113284336403012,0.0032686309423297,0.0010970145231112,1.010419836688925e-07,1.8515513602324063e-06,2.1107356587890536e-05,8.100635682239954e-07
25213,1,dev,0.0022285338491201,0.0027441666461527,0.0007853114511817,1.7832977050602494e-07,8.516578873241087e-07,6.043524990673177e-06,2.0049847080372274e-06
4725,0,dev,0.0168777145445346,0.0019641683902591,0.0002025436842814,9.706546961751885e-07,6.937691068742424e-06,0.0001832293783081,7.047449344099732e-06
