uid,stance,set,distilbert-base-uncased_but,bert-base-uncased_but,bert-large-uncased_but,roberta-base_but,xlm-roberta-base_but,roberta-large_but,xlm-roberta-large_but
663,1,train,0.0030756373889744,0.0003645561519078,0.0001435212616343,4.56235014212325e-08,4.005328264611308e-06,1.2191718745668824e-08,6.043054412430139e-08
664,0,train,0.0115004740655422,0.0010263926815241,0.0005950746708549,1.8502653347241e-06,9.077077265828848e-06,1.3794403457723092e-05,3.512096554914024e-06
665,1,train,0.0015624307561665,0.001360748312436,0.0001671165664447,2.657132824879227e-07,6.465329533966724e-07,1.4010085536142473e-08,3.354348905304505e-07
666,1,train,0.0201851148158311,0.0006490928353741,0.0002083822182612,4.831137630390003e-06,1.911489925987553e-05,3.880956001012237e-07,5.184717338124756e-06
667,1,train,0.0066042938269674,0.0014100573025643,0.0003066093486268,5.954570951871574e-07,1.77934725797968e-06,3.0479153423357275e-08,1.9547317720025608e-07
668,1,train,0.0043857851997017,0.0003304481506347,0.0001084914110833,1.06538550426194e-07,2.697113586691557e-06,1.7367735694051593e-08,3.779560131533799e-07
669,1,train,0.1047429293394088,0.0539433844387531,0.0257995799183845,0.0002050751063507,0.0002731532149482,1.1325841114739887e-05,4.695506959251361e-06
670,0,train,0.0322648100554943,0.0049498965963721,0.001999445958063,2.0556235540425405e-06,6.533962732646614e-05,9.119732567341998e-06,1.2363143468974158e-05
671,1,train,0.0500778928399086,0.0133392615243792,0.0071851704269647,0.0001116743515012,6.150631816126406e-05,1.230204475177743e-06,2.6838913981919177e-05
672,1,train,0.0774346143007278,0.0262634120881557,0.0042972085066139,0.0002154474204871,5.171149314264767e-05,5.008857442589942e-06,1.7575706806383096e-05
673,1,train,0.0418560095131397,0.021848352625966,0.0064677172340452,1.5072851965669544e-05,3.003873825946357e-05,2.6238074042339576e-06,8.89138118509436e-06
674,1,train,0.028494905680418,0.0035748172085732,0.0051620039157569,6.871558434795588e-05,6.952716830710415e-06,5.73757915844908e-07,1.1029089364456013e-05
675,1,train,0.0460056439042091,0.0075051640160381,0.0020621123258024,7.53739514038898e-05,8.37410771055147e-05,1.2612849786819424e-06,2.5951901989174075e-05
676,1,train,0.0178909059613943,0.0081623438745737,0.0155812185257673,2.430604763503652e-05,4.510145117819775e-06,4.894704943581019e-06,3.784242608162458e-06
677,0,train,0.0196074899286031,0.0146454563364386,0.0028796365950256,5.114520536153577e-05,0.0001411282428307,2.135065551556181e-05,2.060578299278859e-05
678,0,train,0.0173932369798421,0.0095656439661979,0.0308213550597429,7.55704741095542e-06,0.0001197428719024,4.958327190252021e-05,4.646100933314301e-05
679,0,train,0.0414235703647136,0.0124034835025668,0.0248217545449733,0.000327644898789,1.6578889699303545e-05,0.0001817909796955,2.1765117708127946e-05
680,1,train,0.0056201261468231,0.0005853422917425,0.0001361268368782,2.8837559511885047e-05,3.52721485796792e-06,3.2608779292786494e-05,3.539907311278512e-06
681,1,train,0.0273133870214223,0.0114902639761567,0.0080349249765276,7.45651705074124e-05,4.295279723010026e-05,2.829837058015982e-06,8.02214999566786e-05
682,0,train,0.0305563639849424,0.0043648774735629,0.0056123901158571,3.64233237633016e-05,8.521982817910612e-05,0.0002870030002668,0.0002316091558896
683,0,dev,0.0126371830701828,0.0274761617183685,0.0110100973397493,4.279490167391487e-05,3.196573015884496e-05,0.0001620678813196,3.450175063335337e-05
684,0,train,0.0328346341848373,0.024934085085988,0.0167850907891988,4.9876125558512285e-06,8.913123565434944e-06,8.188631909433752e-06,1.5791649275342934e-05
685,1,train,0.0454172790050506,0.0211642310023307,0.0419965647161006,0.0001878992334241,0.0001805249194148,1.6614261767244898e-05,1.6665282601024956e-05
686,0,dev,0.0067902030423283,0.0114920772612094,0.017072157934308,0.0001841837074607,4.2021907574962825e-05,0.0002372355520492,9.277634671889246e-05
687,1,train,0.0101699298247694,0.0007380671449936,8.31394427223131e-05,0.0001929221762111,0.0001215054508065,2.030547875619959e-06,1.2973112461622804e-05
688,1,train,0.0268015135079622,0.0120904799550771,0.006161515135318,1.9232109480071813e-05,1.3436334484140389e-05,2.669459036042099e-07,7.035984890535474e-05
689,1,train,0.0190314967185258,0.0032524284906685,0.0028143024537712,4.559088665700983e-06,5.140544089954346e-06,1.118784176412646e-08,2.477596083849676e-08
690,1,train,0.0279216691851615,0.0101373447105288,0.0034665400162339,1.9382689515623497e-06,2.374765927015688e-06,1.596761300959315e-08,6.15482136367973e-08
691,0,train,0.0275613628327846,0.0044881263747811,0.0024907332845032,1.8342860812481376e-06,5.44260474271141e-05,6.467363618867239e-06,8.224907105613966e-06
692,1,train,0.0537502951920032,0.0122055932879447,0.0047638374380767,9.105006756726652e-05,3.853868111036718e-05,2.584556341389544e-06,1.0034947990789078e-05
693,0,train,0.0043858522549271,0.000494503241498,0.0057277209125459,2.4819277314236388e-05,2.146406586689409e-05,5.177497587283142e-05,9.899809811031446e-05
694,0,train,0.0125542655587196,0.0211833864450454,0.0171891208738088,5.981818321743049e-05,4.209277540212497e-05,1.7233902553925873e-06,2.180547744501382e-05
695,1,train,0.0143941435962915,0.0115763079375028,0.0058378400281071,9.95738537312718e-06,1.0061344255518634e-05,3.3062317328358404e-08,3.183853323207586e-07
696,0,train,0.0195484813302755,0.061171755194664,0.106507122516632,0.0001434304140275,4.9840298743220046e-05,0.0001594941568328,0.0001690770877758
697,0,train,0.0079294731840491,0.0089921802282333,0.0173112228512763,0.0001249067281605,5.042814154876396e-05,8.572843944421038e-05,5.8714453189168125e-05
698,0,train,0.0370168089866638,0.0047293305397033,0.0004993288894183,1.4855092558718752e-05,2.33221744565526e-05,2.207942316090339e-06,9.294290066463873e-06
699,0,train,0.0126962000504136,0.0180048812180757,0.0056255278177559,8.530489867553115e-05,1.2833338587370235e-05,0.0002130948269041,8.777432230999693e-05
700,1,train,0.0429756753146648,0.0077325906604528,0.0059374091215431,2.8061824195901863e-05,3.173635923303664e-05,1.3227504496171605e-06,5.347228579921648e-06
701,0,train,0.0386499427258968,0.010043803602457,0.0004468401020858,1.940724723681342e-05,0.0001866234088083,5.007349955121754e-06,9.336401490145365e-06
702,1,train,0.0090972408652305,0.023163266479969,0.0768334940075874,1.723211789794732e-05,3.688925517053576e-06,4.3927581572233976e-08,7.706147897579285e-08
703,0,train,0.0154101448133587,0.012254518456757,0.0059988303110003,4.061907930008601e-06,1.0304584066034296e-05,1.267289235329372e-06,5.450110165838851e-06
704,0,train,0.0463911592960357,0.0372372195124626,0.0205447692424058,7.0309302827809e-05,0.000107794185169,2.980178214784246e-05,1.3076735740469305e-05
705,1,train,0.0038727633655071,0.0203134324401617,0.0048290947452187,1.5647303825971903e-06,8.376391633646563e-05,7.440465310537547e-08,6.576472628694319e-07
706,0,train,0.0149638215079903,0.0064211534336209,0.0041493899188935,3.888448645739118e-06,6.27896370133385e-05,3.281273166066967e-06,1.797298318706453e-05
707,1,train,0.0061515760608017,0.1071755662560463,0.0642248094081878,0.000747637823224,0.0003451512602623,5.082894404040417e-06,1.4871752682665829e-05
708,0,train,0.0064990217797458,0.0018384259892627,0.0031837332062423,0.0001335657725576,0.0002185016346629,0.0003524889179971,0.0001109044023905
709,1,train,0.0072936220094561,0.0103447074070572,0.0041567487642169,3.489054870442487e-05,1.99981514015235e-05,1.9346749979831657e-07,1.1989582162641454e-05
710,1,train,0.0263175498694181,0.0052422555163502,0.0008609988726675,1.3022945495322348e-05,1.7947963897313457e-06,6.066129571991041e-07,7.11982102075126e-06
711,0,train,0.0217433236539363,0.0031399724539369,0.0014956523664295,4.534485469775973e-06,0.0001597856607986,1.0440988262416797e-05,9.281942038796842e-05
712,1,train,0.0229666251689195,0.0362203083932399,0.0052776332013309,0.0001069554637069,8.860689558787271e-05,2.3073058400768787e-05,8.028843149077147e-05
713,1,train,0.0266233142465353,0.0225863698869943,0.0062003028579056,4.462207289179787e-05,1.2488419542933116e-06,1.5020066257420694e-06,2.1577352526946925e-05
714,1,train,0.0193803720176219,0.0125799495726823,0.0026058924850076,7.071542495395988e-05,7.826929504517466e-06,2.7782659799413523e-06,1.744315704854671e-05
715,1,dev,0.0253723096102476,0.0092261815443634,0.0091923419386148,4.4419244659366086e-05,0.0002504582516849,1.5020046703284606e-05,5.8930319937644526e-05
716,1,train,0.0128373783081769,0.0186944920569658,0.0068583404645323,0.0002103757142322,0.0002041371917584,0.0003213754389435,0.0004543948161881
717,1,train,0.040548849850893,0.0503611378371715,0.0287587773054838,3.852611553156749e-05,5.547149157791864e-06,1.5382989886347789e-06,1.4359284250531346e-05
718,0,train,0.0042938203550875,0.0020929996389895,0.0021062935702502,2.8193915113661205e-06,6.933989425306208e-06,1.3126898920745589e-05,5.620379852189217e-06
719,1,train,0.0147776687517762,0.0258192885667085,0.0499453172087669,3.585545709938742e-05,4.589236414176412e-05,6.936397767276503e-06,6.415814277715981e-05
720,0,train,0.0175123568624258,0.0062451567500829,0.0004001083725597,1.835087823565118e-05,0.0002027789450949,6.3427719396713655e-06,1.4917598491592798e-05
721,1,train,0.0387835875153541,0.0178048741072416,0.0028091971762478,3.2947773433988914e-05,3.775305594899692e-05,7.257258857862325e-06,5.429716111393645e-06
722,1,train,0.0303953755646944,0.0044314148835837,0.0042711552232503,0.0001488945126766,5.494990909937769e-05,1.6405943824793212e-05,4.473980516195297e-05
723,0,train,0.0411508306860923,0.0111715141683816,0.0227937828749418,2.4170523829525337e-05,0.0001363680639769,1.527669701317791e-05,5.538061486731749e-06
724,0,train,0.005722131114453,0.0011421154486015,0.0011223636101931,3.28379087477515e-06,1.6202222468564287e-05,7.728341188339982e-06,3.3509395507280715e-06
725,1,train,0.001567481434904,0.0007970972801558,5.279122706269845e-05,1.124355662796006e-06,6.208563718246296e-05,4.566654752125032e-06,9.182135727314744e-07
726,0,train,0.0127593195065855,0.0004648847389034,0.0001047135447151,0.0001223987637786,4.67090831079986e-05,0.0004647430614568,2.7524333745532203e-06
727,1,train,0.0014521647244691,4.7494973841821775e-05,0.0002688982931431,0.0003574387810658,0.0001620062830625,0.0003735992941074,3.813405783148482e-05
728,1,train,0.0020762651693075,0.0011104278964921,0.0002067598106805,6.284617484197952e-06,1.3297775694809388e-05,1.6997932107187808e-05,5.40619766979944e-05
729,1,train,0.0043264520354568,0.0003773120988626,8.395541226491332e-05,3.632002517406363e-06,3.185071182087995e-05,1.909159982460551e-05,6.274245151871583e-06
730,1,train,0.0012476884294301,0.0001420743210474,2.343409505556337e-05,6.191385182319209e-08,5.647219722959562e-07,3.427666683819553e-07,2.839533692622354e-07
731,0,dev,0.002861478831619,0.0065084905363619,0.0112223457545042,2.214490814367309e-05,4.0954186260933056e-05,2.408936779829673e-05,1.954155095518217e-06
732,0,train,0.0154294725507497,0.0004681452992372,0.0017782754730433,0.0002150325308321,4.448524487088434e-05,0.0002597814891487,1.9362476450623944e-05
733,1,train,0.0008439208613708,0.0005867614527232,0.0007397557492367,2.270810909976717e-06,1.4377586012415122e-05,8.220645213441458e-07,1.16737573989667e-05
734,0,train,0.0001956817577593,0.0002456013753544,0.0005904018762521,3.154238811475807e-06,5.811015853396384e-06,7.45150464354083e-05,3.3076528779929504e-05
735,0,train,0.001967973774299,0.0005608267965726,0.0009333755588158,0.0002671975817065,3.059371738345362e-05,0.0002147634368157,3.017336712218821e-05
736,1,train,0.0019868444651365,0.005202860571444,0.0029372000135481,3.347955271237879e-06,4.008571977465181e-06,2.515496362320846e-06,7.984097464941442e-06
737,0,train,0.0056561534292995,0.0030424161814153,0.000672407913953,4.984160000276461e-07,3.336575900902972e-05,5.569213317357935e-05,3.412845762795769e-05
738,1,train,0.0024465566966682,0.0025297496467828,0.005171958822757,1.6899625734367874e-06,4.643533429771196e-06,3.69427141322376e-07,6.805119483033195e-06
739,1,train,9.420493734069169e-05,0.0008426140993833,7.178061787271872e-05,2.770591720491211e-07,1.4964966794650536e-06,1.4725986829944304e-06,1.6643516573822126e-06
740,1,train,0.0042921281419694,0.0006939765298739,0.0032103676348924,1.5108194020285737e-06,1.70068542502122e-05,9.666986215961515e-07,7.934952918731142e-06
741,1,train,0.0009831164497882,0.0036672325804829,0.0011475511128082,1.227947791448969e-06,1.374684234178858e-05,1.6563053577556275e-05,1.565632601341349e-06
742,1,train,7.974301115609705e-05,7.847943197702989e-05,1.4467123946815263e-05,2.47928568342104e-07,2.068881940431311e-06,7.405828341688903e-07,3.040995864012075e-07
743,1,train,0.0003469198709353,5.832601891597733e-05,0.0007904334925115,1.3698628436031868e-06,1.429078906767245e-06,4.251772224961314e-06,5.995902938593645e-07
744,1,train,5.259155295789242e-05,0.0001995322963921,7.500537321902812e-05,1.8014878833128023e-06,1.215416546074266e-06,5.434743343357695e-06,8.542752993889735e-07
745,0,dev,0.0019310862990096,0.0014787601539865,0.0022710200864821,9.524828783469276e-05,9.161081834463404e-06,0.0002594254910945,1.51366966747446e-05
746,0,train,0.0081617813557386,0.0008695875294506,0.0005468722665682,7.340028241742402e-05,7.7828299254179e-05,0.0006109121022745,3.037078022316564e-05
747,0,train,0.0034068655222654,0.0021684181410819,0.0023532817140221,1.0673910765035544e-05,3.0860457627568394e-05,0.0002263417845824,5.702759153791703e-05
748,1,train,0.0008934072684496,0.0003529905516188,0.002827295102179,2.856490368685627e-07,5.617150691250572e-06,9.791959882932133e-07,4.477694892557338e-05
749,1,train,0.0019363585161045,0.0008108665351755,0.0006498522707261,5.161646186024882e-07,1.0273915904690512e-05,2.422879106234177e-06,4.011813416582299e-06
750,1,train,0.0020348120015114,8.150694338837638e-05,0.0003543405910022,5.426592451840406e-06,4.767008431372233e-05,4.11576111218892e-05,4.1856478674162645e-06
751,0,train,0.0171944331377744,0.0014275113353505,0.0025597969070076,9.175135346595198e-05,0.0001235597592312,0.0005768503760918,0.0004491276631597
752,1,train,0.0019945879466831,0.0008438944350928,8.422838436672464e-05,1.810423668757721e-06,5.264767423796002e-06,1.4296043445938269e-05,1.1541577805473937e-05
753,1,train,0.0047723981551826,0.0058394325897097,0.0113755706697702,2.258240965602453e-05,2.2904674551682547e-05,0.0002431447937851,8.05809486337239e-06
754,0,train,0.0163642037659883,0.0163540709763765,0.0160027164965868,0.0001369984238408,5.779644925496541e-05,0.0001819697790779,2.4547473003622144e-05
755,0,train,0.0031213080510497,0.000724961340893,0.0057741329073905,8.557783075957559e-06,4.030356649309397e-05,0.0001587476435815,1.9267487004981376e-05
756,1,train,0.0004853460704907,0.0004543896648101,0.0037363704759627,7.741695299046114e-06,7.961943629197776e-05,0.0001081693844753,1.185094970423961e-05
757,1,dev,0.001402542926371,0.0002495686931069,0.0001801520993467,2.4634944111312507e-06,1.3560485967900604e-05,8.53881829243619e-06,6.532135103043402e-06
758,1,train,0.0031776153482496,0.001756522571668,0.0021625568624585,8.61036005517235e-06,6.91080322212656e-06,3.0221524411899736e-06,1.260814315173775e-07
759,0,train,0.0119384611025452,0.0015740612288936,0.0008417200879193,3.353034480824135e-05,7.809503586031497e-05,0.0003003741439897,5.44226622878341e-06
760,0,dev,0.0231655426323413,0.0069938083179295,0.0295027177780866,0.0001368304510833,4.426683881320059e-05,0.0006769199389964,6.210842457221588e-06
761,0,train,0.0098215956240892,0.0010509118437767,0.0003598479379434,0.000147760962136,0.0004888374824076,0.0004050939169246,1.5186430573521648e-05
762,0,train,0.0263641849160194,0.0018950164085254,0.001398330903612,2.991397423102171e-06,2.283727371832356e-05,4.0887640352593735e-05,1.99667556444183e-06
763,1,train,0.0063285725191235,0.004283950664103,0.0008987385081127,5.929628969170153e-06,1.3616005389849306e-06,9.851491995505055e-07,5.273327587929089e-07
764,1,train,0.0042921542190015,0.0013353071408346,0.0003086883225478,8.184442634728839e-08,1.4042983593753888e-06,1.766809845094031e-07,2.3298885309941405e-07
765,1,train,0.0024765238631516,0.0017917449586093,0.0005977960536256,2.03948182786462e-08,2.6410586997371865e-06,1.633357783248357e-06,5.890906606964563e-08
766,0,train,0.0029390922281891,0.0001402524649165,0.0001689302298473,5.050248432780791e-07,0.0001381776091875,4.000951889793214e-07,2.073132691293722e-06
767,1,train,0.0072793546132743,0.0069972085766494,0.0032878550700843,3.447306517045945e-05,9.498708823230118e-05,5.341413725545863e-06,9.55855066422373e-05
768,0,train,0.0217191893607378,0.0102742286399006,0.0086858067661523,7.476142491213977e-05,4.784882185049355e-05,1.9359235011506826e-05,5.694120409316383e-05
769,0,train,0.1046899259090423,0.0316505990922451,0.0178274232894182,1.851609886216465e-05,0.0001924499811138,0.0001775764976628,2.485577533661853e-05
770,1,train,0.055507019162178,0.0375283136963844,0.0185737367719411,5.355941993911984e-06,3.603557343012653e-05,1.1917062465727213e-06,1.846611667133402e-06
771,0,train,0.1608959287405014,0.0500155538320541,0.0624693520367145,0.0002956995740532,4.417977834236808e-05,0.0001724354951875,0.0002262837806483
772,0,train,0.0223301313817501,0.0046159061603248,0.0069735129363834,0.0001827953383326,2.640574712131638e-05,1.7527998352306895e-05,9.8472970421426e-05
773,0,train,0.0571348331868648,0.0211706832051277,0.004697935655713,4.6226985432440415e-05,0.0001322147872997,1.828547283366788e-05,0.0001146630311268
774,0,train,0.0292246825993061,0.0288862772285938,0.0072812777943909,4.300157161196694e-05,0.0002094524097628,2.332795520487707e-05,6.115573341958225e-05
775,0,train,0.040579255670309,0.0199928656220436,0.0307510588318109,0.000303848151816,7.279806595761329e-05,0.0004020799533464,0.0002507896861061
776,1,train,0.0419103950262069,0.0015567060327157,0.0035583681892603,4.054390046803746e-06,8.402120147366077e-05,4.9733301921151e-07,1.6171321703950523e-06
777,1,train,0.021545436233282,0.0015722361858934,0.001512347604148,5.56580425836728e-06,1.5011251889518462e-05,6.214426093720249e-07,1.708674790279474e-05
778,1,dev,0.0120410490781068,0.00808079354465,0.0070265708491206,2.697535137485829e-06,1.8010323401540518e-05,1.78995087480871e-05,2.55353661486879e-05
779,0,train,0.0220279451459646,0.0105011761188507,0.0391716510057449,1.6633308405289426e-05,1.4277348782343324e-05,2.514752304705325e-05,5.779520142823458e-05
780,0,train,0.0297637358307838,0.0073346197605133,0.0986127853393554,3.235053372918628e-05,1.0841012226592284e-05,8.220367453759536e-05,7.619795360369608e-05
781,1,train,0.0272564962506294,0.0079040974378585,0.0009148223907686,1.9627252186182886e-05,1.042087205860298e-05,2.034392764471704e-06,5.497139227372827e-06
782,0,train,0.043046411126852,0.078803539276123,0.0548663213849067,0.0004441865603439,0.0001544976112199,0.0001796302967704,0.0001162739572464
783,1,train,0.0585745833814144,0.0019183770054951,0.0014011480379849,3.640910654212348e-05,3.42485036526341e-05,3.890535026584985e-06,2.4223068066930864e-06
784,1,train,0.01689731515944,0.0019713437650352,0.0013430443359538,2.289826852575061e-06,3.015834772668313e-05,3.109848023541417e-07,1.28703197788127e-06
785,1,train,0.0193068850785493,0.0007783788023516,0.0002541292924433,9.319245464212144e-07,1.3194608072808478e-05,1.4339268261664986e-07,2.393968088654219e-06
786,0,train,0.03849383816123,0.0104405246675014,0.0087089398875832,0.0001492188457632,0.0005449763848446,0.0001149556046584,0.0002679786412045
787,1,train,0.0234699472784996,0.0260651111602783,0.019811101257801,4.545453339233063e-05,4.806647120858543e-05,0.0001387981756124,0.0002854792401194
788,1,train,0.0313896276056766,0.0616670846939086,0.0224151890724897,3.3281001378782094e-05,9.482987661613151e-05,3.646030791060184e-06,0.0001597916416358
789,1,train,0.0461578853428363,0.0326815992593765,0.0288924947381019,7.856317097321153e-05,0.0002887371520046,4.87825927848462e-05,0.0001212739953189
790,0,train,0.031382493674755,0.052505038678646,0.0247651562094688,6.436597323045135e-05,3.611877764342353e-05,0.000281989108771,4.062234074808657e-05
791,1,dev,0.0681582689285278,0.0051685068756341,0.0011619526194408,5.7130919230985455e-06,5.136003528605215e-05,1.9932690520363394e-06,1.4418689033846022e-06
792,1,train,0.0443164594471454,0.0265176836401224,0.0290561635047197,5.730891189159593e-06,3.5458691854728386e-05,2.481627234374173e-06,7.012127753114328e-06
793,0,train,0.0653531178832054,0.3569682538509369,0.4848250150680542,7.66392404329963e-05,0.0001652589126024,2.1080582882859744e-05,0.000115004077088
794,1,dev,0.0870046690106391,0.0132492939010262,0.0027362236287444,2.4838165700202808e-05,0.0001037893671309,3.035057488887105e-06,4.13475681853015e-05
795,1,train,0.1675266474485397,0.0605645775794982,0.0189598016440868,8.102836727630347e-05,0.0005531596252694,4.337599602877162e-05,2.6428362616570663e-05
796,0,train,0.0796078294515609,0.0460792668163776,0.0124801136553287,3.947924051317386e-05,6.056995698600076e-05,5.734228398068808e-05,2.103443694068119e-05
797,1,train,0.0122638354077935,0.0008322263602167,0.0020120164845138,0.0001346799690509,5.817857891088352e-05,2.1880923668504693e-06,4.042555519845337e-05
798,1,train,0.0652268230915069,0.0452169142663478,0.1388299912214279,2.039892387983855e-05,8.877101936377585e-05,5.163169589650352e-07,2.268502976221498e-05
799,1,train,0.037457175552845,0.028194012120366,0.0672347247600555,5.47369199921377e-05,6.227009725989774e-05,8.489324159199896e-07,0.0003175305901095
800,1,train,0.0356895700097084,0.0213293768465518,0.007945816963911,1.9753673768718727e-05,1.6647629308863543e-05,2.3256861823028885e-05,1.283774781768443e-05
801,0,train,0.0803395360708236,0.0346481539309024,0.0159317981451749,0.0003124365757685,7.233898941194639e-05,0.0003173657751176,0.0003445893526077
802,1,train,0.032259527593851,0.007142617367208,0.0087141832336783,7.260916027007625e-05,6.856417167000473e-05,5.980877631373005e-06,2.275222141179256e-05
803,0,train,0.0182907357811927,0.0003962972259614,0.0002711420238483,1.1612878552114124e-05,2.758272057690192e-05,1.3805715752823744e-06,8.730755325814243e-06
804,0,train,0.0255583450198173,0.0189775563776493,0.0222057979553937,1.3490251149050891e-05,0.0001813126873457,5.171427346795099e-06,1.062431238096906e-05
805,0,train,0.0731057822704315,0.0133591191843152,0.0057845567353069,0.0006923575419932,0.0001495162869105,0.0002490309998393,4.325759800849482e-05
806,0,train,0.0043824855238199,0.0029285654891282,0.0012732512550428,6.035618935129605e-05,7.343003380810842e-05,0.0007106534903869,5.8086388889933005e-05
807,0,dev,0.0563970990478992,0.0145649490877985,0.0071329898200929,1.4530823136738036e-05,2.0488583686528727e-05,9.266108463634737e-06,3.051755265914835e-05
808,0,dev,0.0423293150961399,0.0238589216023683,0.0203594136983156,6.597072115255287e-06,7.137298780435231e-06,1.1689040547935292e-05,3.828678745776415e-05
809,1,train,0.0241337157785892,0.0082953497767448,0.0024972406681627,2.96040434477618e-06,3.450987787800841e-05,1.970905259440769e-06,3.051786507057841e-06
810,1,train,0.0143912164494395,0.0101940324530005,0.0041319211013615,0.0001333642430836,0.0003386930038686,1.958079883479513e-05,2.3905506168375723e-05
811,0,test,0.0041226507164537,0.0022232520859688,0.0005009498563595,7.473210530406504e-07,9.957858856068924e-05,1.3231855291451211e-06,3.83111370183542e-07
812,0,test,0.0023554551880806,0.0001189208633149,2.567903902672697e-05,1.3424804592432338e-06,6.311687684501521e-06,3.671971171570476e-06,3.1339980068878504e-06
813,0,test,0.0012140835169702,0.0001107443240471,8.680477549205534e-06,5.597335075435694e-07,2.827772959790309e-06,8.317845754390873e-07,2.324008846699144e-06
814,1,test,0.0027841171249747,0.001010826556012,0.0004595417412929,2.387545919191325e-06,1.403810347255785e-05,5.301255896483781e-06,5.868736820957565e-07
815,1,test,0.0067229815758764,0.0024569688830524,0.0001443978253519,1.1153837249366916e-06,8.504876518600213e-07,2.609348484838847e-06,8.477611146417986e-08
816,1,test,0.0144326463341712,0.0022217172663658,0.0011384872486814,4.00714543502545e-06,1.992144461837597e-05,1.6529802451259457e-05,2.2325939426082182e-06
817,1,test,0.0005082270363345,0.0002095996896969,7.838452438591048e-05,1.2335628696291678e-07,7.350998743049787e-08,7.592488771024365e-08,2.0107991716145083e-08
818,1,test,0.0067312135361135,0.0070671439170837,0.0011160395806655,4.724543032352813e-06,9.287997272622306e-06,2.1544767605519155e-06,5.106579124003474e-07
819,0,test,0.0045364461839199,0.0003656174521893,8.638488361611962e-05,4.431503839441575e-06,3.495400960673578e-06,1.3698618204216473e-05,1.2501957371569006e-06
820,0,test,0.0160604771226644,0.0035229278728365,0.0003475396370049,2.097292508551618e-06,1.1664342309813946e-06,4.0528029785491526e-05,4.860416993324179e-06
821,0,test,0.0176910646259784,0.007728184107691,0.0005243790219537,6.284824394242605e-06,8.62738579598954e-06,7.596818250021897e-06,3.629771981650265e-06
822,1,test,0.0030372980982065,0.0010231555206701,0.0002137028059223,5.196391725803551e-07,5.306699222273892e-06,1.5235955288517289e-06,4.360008460935205e-07
823,0,test,0.0038160511758178,0.0047975466586649,0.0005477898521348,7.918226856418187e-07,7.584570539620472e-06,7.050430667732144e-06,2.621673900193855e-07
824,0,test,0.0061112199909985,0.0003260190715081,0.00010793821275,1.6982620536509785e-06,7.038172043394297e-06,5.443881036626408e-06,3.3259511837968603e-06
825,0,test,0.0112194530665874,0.0003074815904255,0.0001095961706596,1.06583706838137e-06,1.818977943912614e-05,7.449090844602324e-06,3.767082489503082e-06
826,0,test,0.0076956269331276,0.0006868093041703,0.0001143892513937,1.3691587810171768e-06,3.567389285308309e-05,1.8769093230730505e-06,1.172203269561578e-06
827,0,test,0.0484150536358356,5.09260171384085e-05,4.63431169919204e-05,3.385612671991112e-06,9.861808939604089e-05,7.738031854387373e-06,6.772434517188231e-06
828,0,test,0.0053882184438407,0.0008882488473318,0.0002339876955375,9.43202121561626e-06,5.89448245591484e-05,3.346721132402308e-05,8.186369996110443e-06
829,0,test,0.0028027729131281,0.0001837197778513,4.091424489161e-05,3.018123152287444e-06,4.69654260086827e-05,2.1831250705872662e-05,2.864952875825111e-06
830,1,test,0.018978239968419,0.0017908151494339,0.000756780791562,6.601477707590675e-06,6.64643857817282e-06,1.4503923466691049e-06,8.778779942986148e-07
831,1,test,0.0120987193658947,0.001375131541863,0.0019957909826189,3.0836784503662784e-07,2.6787336082634283e-06,1.963342839417237e-07,2.190865018292243e-07
832,1,test,0.0036879961844533,0.0071436469443142,0.0025522247888147,1.1004889302057563e-06,1.5631285350536928e-05,4.937620815326227e-06,3.0167765885380504e-07
833,1,test,0.0086828125640749,0.0020402285736054,3.200902938260697e-05,1.9467761376290582e-06,2.593666613392997e-05,1.392496528751508e-06,3.1414142540597823e-06
834,1,test,0.0264499075710773,0.0024914180394262,0.0014753378927707,9.297666110796854e-06,0.0001165454013971,2.169538902307977e-06,1.568443963151367e-06
835,1,test,0.0092728892341256,0.0002030488540185,0.0004204013966955,2.025672358740849e-07,1.0063538866234012e-05,1.973518237718963e-07,1.2849224049205077e-06
836,0,test,0.0188664048910141,0.0024086199700832,0.0039850948378443,2.732402026595082e-05,7.987691060407087e-05,1.0598420885798989e-05,6.543344852616428e-07
837,0,test,0.0114274444058537,0.0050095305778086,0.0023453654721379,4.326102862250991e-05,4.0269784221891314e-05,0.0001978592044906,1.8493676634534493e-06
838,0,test,0.106022261083126,0.0131451310589909,0.0024655200541019,0.0001433895813534,2.536724241508637e-05,0.0001624073047423,7.227704190881923e-05
839,1,test,0.0079066799953579,0.0040992489084601,0.0020939416717737,1.570695303598768e-06,1.4228239706426392e-05,1.169958864011278e-06,4.136661004849884e-07
840,1,test,0.0046690092422068,0.0006487062200903,0.0004711074288934,3.774475544560119e-06,3.4848078939830884e-05,9.199065971188249e-05,6.582830974366516e-05
841,1,test,0.0090574780479073,0.0009754198254086,0.002102198312059,8.88640497578308e-05,2.026841502811294e-05,3.7404068280011415e-05,5.241770395514322e-06
842,0,test,0.0804181545972824,0.0110026272013783,0.0019717612303793,9.328145097242668e-05,8.184854232240468e-05,0.000141048018122,1.6972080629784614e-05
843,0,test,0.0161524415016174,0.0060503501445055,0.0025332367513328,0.0001063020317815,0.000178207483259,3.419035056140274e-05,1.7363661754643545e-05
